title,authors,summaries,subjects,characters,text_url,character_name,character_resume,snippet,traits
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","E a formosa menina, rubra de despeito, levantou-se, e tomou o braço do
seu interlocutor, que ficára fulminado por aquella inesperada
apostrophe, e que debalde tentava balbuciar umas palavras sem nexo.","[""confuso"", ""inseguro""]"
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","Frederico era um moço esbelto de vinte e dois para vinte e trez annos,
d'uma gentileza verdadeiramente notavel, d'um espirito intelligente e
cultivado, d'uma bondade proverbial, mas tambem d'uma timidez
invencivel. D. Lucinda, a gentil senhora que entra n'este momento na
sala, podera apreciar as brilhantes qualidades de Frederico, ouvindo-o
conversar desembaraçadamente em uma reunião intima, onde o seu
acanhamento não tivera motivo para se revelar. Deslumbrada por esse
esplendido conjuncto de predicados, Lucinda tentára fixar a attenção do
gentil moço, e a _coquette_ conseguira-o em breve, mas, quando se
tratára de dar o passo decisivo, manifestára-se toda a timidez do
espirito virginal de Frederico. Era o seu primeiro amor, e só os tolos
conseguem atravessar affoitamente essas columnas d'Hercules. Lucinda,
experimentada n'essas questões, comprehendera primeiramente o embaraço
do mancebo, e, lisongeando-se com isso, entendera tambem que o devia
auxiliar. Mas o que animaria qualquer outro, acanhou ainda mais, se me
permittem o termo, a timidez desconfiada de Frederico. Se Lucinda fosse
uma timida menina, que córasse como elle corava, que tremesse como
elle tremia, os olhos d'ambos fallariam tanto, as palpebras mesmo,
abaixando-se a um tempo, teriam uma linguagem tão eloquente, que afinal
os labios ver-se-hiam obrigados a traduzir em palavras esse mudo idioma.
Porém, como podia succeder semelhante cousa, se o olhar ardente de
Lucinda deslumbrava aquelle em quem se fitava, se a sua tranquilla
superioridade assustava Frederico, e o fazia tremer a cada instante, com
o receio de desempenhar o papel de criança ridicula diante d'essa
esplendida mulher?!","[""gentil"", ""inteligente"", ""bondoso"", ""tímido"", ""ingênuo"", ""desconfiado"", ""inseguro""]"
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","O ridiculo, que espera nos dois extremos da estrada da vida tanto os que
avançam como fanfarrões, como os que recuam com demasiada fraquesa,
assustando Frederico que temia vel-o diante de si, assaltava-o quando
elle para lhe fugir retrogradava sem ter animo para obedecer ao férvido
olhar, que lhe dizia: «Ávante.» O pobre rapaz, vendo assim de subito
desfeitos em pó os seus planos estrategicos, preferiria um abysmo
abrindo-se-lhe debaixo dos pés a ouvir as palavras friamente zombeteiras
de Lucinda.","[""inseguro"", ""tímido"", ""sensível"", ""confuso""]"
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","Entretanto o baile findára, e os lisbonenses preparavam-se para
atravessar o Tejo. Frederico e a familia de Lucinda eram as unicas
pessoas, que tinham de emprehender essa excursão. Era pouco mais de uma
hora quando Lucinda e sua mãe pozeram as capas, e foram arrancar ás
delicias do whist o patriarcha da tribu, que saiu furioso de ter de se
embrulhar em dez mantas e de ter perdido dez _rob_ consecutivos,
Frederico, depois da scena do caramanchão, bem desejaria ficar, mas a
mãe de Lucinda, sabendo que era elle o unico dos cavalheiros presentes
que regressava a Lisboa, reclamou sem ceremonia o auxilio do seu braço
para descer a ingreme calçada. Assim, Frederico viu-se obrigado a pegar
no chapéu, e a seguir, supportando o peso da sua volumosa braceira, o
pae de Lucinda, que se apoderára d'esta para lhe explicar durante o
caminho as infernaes combinações que tinham dado em resultado a derrota
memoravel d'essa noute, verdadeiro Waterloo nos seus annaes de jogador
de whist.","[""obediente"", ""submisso"", ""resiliente""]"
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","As circumstancias conspiravam-se todas contra Frederico. Chegados ao
caes de Cacilhas, notou-se que apenas um barco se baloiçava nas
aguas negras, que batiam murmurando nos degraus da escadaria. Bradou-se
pelos barqueiros, que dormiam no fundo do bote, e, quando estes se
levantaram, reconheceu-se que eram os remadores de Frederico. Os
venerandos progenitores de Lucinda protestaram, em alta voz, contra a
insolencia dos seus barqueiros, que os tinham posto inconsideradamente
na dolorosa necessidade de atravessarem o Tejo a nado, ou de dormirem ao
relento nas pedras humidas do caes. Frederico offereceu immediatamente o
seu bote. Não era possivel proceder d'outro modo. Por infelicidade o
barco era vasto bastante para que todos coubessem. Frederico viu-se
obrigado a entrar e a sentar-se defronte de Lucinda. O pobre rapaz nem
ousava levantar os olhos. Desfraldou-se a vela, e o barco resvalou
silenciosamente á flor das aguas.","[""altruísta"", ""responsável"", ""obediente"", ""tímido"", ""inseguro""]"
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","Os dois velhos tinham-se sentado na popa do barco. O vento, sem ser
forte, era sufficiente para infunar a vela e para dar ao bote um leve
balanço, que foi suavemente acalentando os dois esposos. Estes
principiaram a bocejar alternadamente; depois foram deixando pender as
cabeças até que tocaram quasi nos joelhos. Levantaram-se a um tempo,
e olharam espantados, com os olhos meio abertos, para o céu azul. Depois
os olhos fecharam-se de todo, e os comprimentos recomeçaram. Pareciam
dois mandarins _d'étagére_. Frederico e Lucinda a custo soffreavam o
riso, e trocavam entre si olhares de intelligencia, que presagiavam uma
reconciliação. Os dois velhos resmungavam palavras inintelligiveis, e
recostavam a cabeça para traz, de fórma que a cabeça, em vez de lhes
descair de pôpa a prôa, descaia-lhes de bombordo a estibordo, e de
estibordo a bombordo, movimento bem combinado, que produziu um
abalroamento, que os despertou a ambos.","[""inteligente""]"
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","Foram calados um instante, com os olhos fitos na lua, que desdobrava a
sua placida luz pelo céu azulado e pelas aguas do rio. A face formosa da
antiga Diana reflectia-se no espelho vacillante das ondas encrespadas
pela viração. Ouvia-se o chapinhar das aguas batendo no costado de uma
fragata immovel; um bote de remos passou rente do barco onde iam os
nossos heroes. Os remos, sulcando a agua, erguendo-se e recaindo de
novo, pareciam arrancar do seio do rio as palhetas luminosas com que o
matizava a lua, e que depois lhe devolviam n'uma chuva d'alvas perolas.
Um marinheiro, recostado ou antes deitado á pôpa, com os olhos vagamente
embebidos no firmamento, dedilhava uma guitarra, e fazia-lhe vibrar nas
cordas algumas d'essas melancholicas toadas das nossas canções
populares. Muito tempo a corda fremente da guitarra enviou de longe aos
ouvidos de Frederico e de Lucinda, a sua melodia toda impregnada n'uma
vaga tristeza, e expirou ao longe n'uns quebros de indizivel suavidade.
Frederico suspirou.","[""observador"", ""sonhador"", ""sensível"", ""melancólico""]"
"Astucias de Namorada, e Um melodrama em Santo Thyrso","[{""name"": ""Chagas, Manuel Pinheiro"", ""birth_year"": 1842, ""death_year"": 1895}]","[""\""Astucias de Namorada, e Um melodrama em Santo Thyrso\"" by Manuel Pinheiro Chagas is a novel written in the late 19th century. The story unfolds in a lighthearted and melodramatic style, focusing on romantic entanglements and societal interactions within Lisbon and its suburbs. The main characters include Frederico, the shy young suitor, and Lucinda, the charming lady who plays coy while navigating the complexities of love and social expectations.  The opening of the novel introduces a vibrant setting during a dance soirée in Almada, where guests mingle under the moonlight. Frederico, a young and timid gentleman, finds himself entranced by Lucinda, a beautiful and confident woman. Their interaction reveals Frederico's acute shyness as he struggles to express his feelings, while Lucinda attempts to guide him carefully. Amidst delightful distractions, such as laughter and the splendor of the night, the tension between their emerging affections hints at a blossoming romance filled with misunderstandings and the need for a more assertive connection, setting the stage for the intricate dynamics of love that will follow throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 19th century""]","[""Frederico""]",https://www.gutenberg.org/ebooks/29342.txt.utf-8,Frederico,"Frederico é um jovem gentil, inteligente e bondoso, mas profundamente tímido, inseguro e ingênuo. Ele é sensível, melancólico e desconfiado, muitas vezes se sentindo confuso e ansioso diante de situações sociais e amorosas, preferindo a obediência à audácia.","--Não, minha senhora, tornou Frederico, tenho muitos ridiculos, mas
d'esse livrou-me Deus. Porém sou um d'estes entes malfadados, que nunca
ousam levar aos labios a taça que se lhes apresenta cheia a trasbordar;
uma d'essas abelhas, a quem as rosas mostram o calice entre-aberto, e
que volteiam em torno d'ellas, sem ousarem ir delibar o seu mel na
redoma fragante que se lhes apresenta. Sou como Rousseau, deitando as
cerejas no avental de mademoiselle Galley, sem ousar ver os labios mais
vermelhos do que os fructos, convidando-o e attrahindo-o. E o que fez
mademoiselle Galley ao desastrado philosopho? voltou-lhe as costas, e
foi zombar d'elle com as suas companheiras, deixando esse Tantalo d'amor
a amaldiçoar a sua falta de audacia. Esse riso argentino, que Rousseau
ouviu talvez trepado ainda na ceregeira, oiço-o eu a cada instante
nos labios, que poderiam matar com duas palavras meigas esta sêde que me
devora.","[""inseguro"", ""tímido"", ""ingênuo"", ""sensível"", ""ansioso"", ""melancólico""]"
Suicida,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Suicida\"" by Camilo Castelo Branco is a poignant novel written in the late 19th century. The book delves into the theme of suicide, exploring the complex emotions surrounding loss, despair, and the human condition through the lens of a tragic figure. It reflects the societal pressures and personal struggles faced by the protagonist, who ultimately succumbs to the darkness of their circumstances.  The narrative centers around Elisa Loeve-Weimar, a woman of remarkable beauty and talent who experiences devastating losses throughout her life, including the deaths of her beloved children and the collapse of her marriage to José Joaquim Gonçalves Basto. As she grapples with her fading dreams and mental deterioration, Elisa's journey reveals the depths of her despair and the societal neglect of those in emotional pain. Ultimately, faced with the agonizing reality of her life and believing she is condemned to misery, she takes her own life, leaving behind a reflection on the tragic consequences of despair and unfulfilled potential, all while intertwining with the author's broader commentary on love, loss, and societal indifference. (This is an automatically generated summary.)""]","[""Loève-Veimars, Elisa, 1805-1875""]","[""Elisa"", ""Elisa Loeve-Weimar"", ""José Joaquim""]",https://www.gutenberg.org/ebooks/24339.txt.utf-8,Elisa,"Elisa é uma mulher inteligente e sensível, marcada por profunda melancolia e impulsividade, especialmente após a perda dos filhos. Em sua juventude, foi vaidosa, mas a dor a levou a um estudo compulsivo e a um estado de confusão e solidão, culminando em suicídio.","A senhora, que teve este nome, suicidou-se com um tiro, no Porto, no dia
30 do mez passado[1].","[""melancólico"", ""inconsequente""]"
Suicida,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Suicida\"" by Camilo Castelo Branco is a poignant novel written in the late 19th century. The book delves into the theme of suicide, exploring the complex emotions surrounding loss, despair, and the human condition through the lens of a tragic figure. It reflects the societal pressures and personal struggles faced by the protagonist, who ultimately succumbs to the darkness of their circumstances.  The narrative centers around Elisa Loeve-Weimar, a woman of remarkable beauty and talent who experiences devastating losses throughout her life, including the deaths of her beloved children and the collapse of her marriage to José Joaquim Gonçalves Basto. As she grapples with her fading dreams and mental deterioration, Elisa's journey reveals the depths of her despair and the societal neglect of those in emotional pain. Ultimately, faced with the agonizing reality of her life and believing she is condemned to misery, she takes her own life, leaving behind a reflection on the tragic consequences of despair and unfulfilled potential, all while intertwining with the author's broader commentary on love, loss, and societal indifference. (This is an automatically generated summary.)""]","[""Loève-Veimars, Elisa, 1805-1875""]","[""Elisa"", ""Elisa Loeve-Weimar"", ""José Joaquim""]",https://www.gutenberg.org/ebooks/24339.txt.utf-8,Elisa,"Elisa é uma mulher inteligente e sensível, marcada por profunda melancolia e impulsividade, especialmente após a perda dos filhos. Em sua juventude, foi vaidosa, mas a dor a levou a um estudo compulsivo e a um estado de confusão e solidão, culminando em suicídio.","E ella, a «formosa das violetas,» de 1836, a irmã do barão em França, do
fidalgo em Florença e do marquez em Hespanha? Elisa Loeve-Weimar vai,
algumas vezes, ao cemiterio da Foz, onde vicejam umas flôres plantadas por
sua mão sobre a sepultura de um dos seus filhos. Alli, de certo lhe
esquecem as pompas e as vaidades de sua brilhante mocidade. Aquelle cômoro
de terra separa esta mãi das gloriosas presumpçoes da irmã do fastuoso
litterato, da formosa que o principe dos folhetinistas francezes recordava
vinte e sete annos depois com as calorosas expressões d'uma saudade que
parece o reflexo do amor. Que tem que vêr no cemiterio da Foz aquella Nióbe
com a sua belleza preconisada em Paris? Ai! formosura! flôr d'um dia,
queimada pelo gear de uma noite! E tu, talento! flamma esplendente que mais
nos cerras a escuridão, quando nos não alumias a vereda por onde o
infortunio nos assalta! Ó santa de todas as dôres de mulher que é mãi! quem
saberá contar as cruzes do teu calvario? quaes almas, sequer, se inquietam,
pensando o que foste, o que és, e que paragem final te assignalou o
destino!","[""vaidoso"", ""sensível"", ""melancólico"", ""dramático""]"
Suicida,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Suicida\"" by Camilo Castelo Branco is a poignant novel written in the late 19th century. The book delves into the theme of suicide, exploring the complex emotions surrounding loss, despair, and the human condition through the lens of a tragic figure. It reflects the societal pressures and personal struggles faced by the protagonist, who ultimately succumbs to the darkness of their circumstances.  The narrative centers around Elisa Loeve-Weimar, a woman of remarkable beauty and talent who experiences devastating losses throughout her life, including the deaths of her beloved children and the collapse of her marriage to José Joaquim Gonçalves Basto. As she grapples with her fading dreams and mental deterioration, Elisa's journey reveals the depths of her despair and the societal neglect of those in emotional pain. Ultimately, faced with the agonizing reality of her life and believing she is condemned to misery, she takes her own life, leaving behind a reflection on the tragic consequences of despair and unfulfilled potential, all while intertwining with the author's broader commentary on love, loss, and societal indifference. (This is an automatically generated summary.)""]","[""Loève-Veimars, Elisa, 1805-1875""]","[""Elisa"", ""Elisa Loeve-Weimar"", ""José Joaquim""]",https://www.gutenberg.org/ebooks/24339.txt.utf-8,Elisa,"Elisa é uma mulher inteligente e sensível, marcada por profunda melancolia e impulsividade, especialmente após a perda dos filhos. Em sua juventude, foi vaidosa, mas a dor a levou a um estudo compulsivo e a um estado de confusão e solidão, culminando em suicídio.","Ora, como em 30 de setembro d'este anno se suicidasse, no Porto, com um
tiro, a minha «formosa das violetas», pareceu-me apropositada a ampliação e
complemento do meu folhetim de 1863.","[""melancólico"", ""inconsequente""]"
Suicida,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Suicida\"" by Camilo Castelo Branco is a poignant novel written in the late 19th century. The book delves into the theme of suicide, exploring the complex emotions surrounding loss, despair, and the human condition through the lens of a tragic figure. It reflects the societal pressures and personal struggles faced by the protagonist, who ultimately succumbs to the darkness of their circumstances.  The narrative centers around Elisa Loeve-Weimar, a woman of remarkable beauty and talent who experiences devastating losses throughout her life, including the deaths of her beloved children and the collapse of her marriage to José Joaquim Gonçalves Basto. As she grapples with her fading dreams and mental deterioration, Elisa's journey reveals the depths of her despair and the societal neglect of those in emotional pain. Ultimately, faced with the agonizing reality of her life and believing she is condemned to misery, she takes her own life, leaving behind a reflection on the tragic consequences of despair and unfulfilled potential, all while intertwining with the author's broader commentary on love, loss, and societal indifference. (This is an automatically generated summary.)""]","[""Loève-Veimars, Elisa, 1805-1875""]","[""Elisa"", ""Elisa Loeve-Weimar"", ""José Joaquim""]",https://www.gutenberg.org/ebooks/24339.txt.utf-8,Elisa,"Elisa é uma mulher inteligente e sensível, marcada por profunda melancolia e impulsividade, especialmente após a perda dos filhos. Em sua juventude, foi vaidosa, mas a dor a levou a um estudo compulsivo e a um estado de confusão e solidão, culminando em suicídio.","Elisa Weimar nasceu em Paris em 1805. O barão Nemi Loeve-Weimar, seu pai,
era allemão, oriundo de israelitas. Exercera funcções importantes na côrte
de Luiz XVIII. Em 1814, quando o exercito prussiano infestou o territorio
francez, a familia Loeve-Weimar retirou para Hamburgo. O futuro
nacionalisador de Hoffmann seguiu alguns annos a carreira commercial;
depois, apostatou do judaismo, converteu-se á fé catholica, e regressou a
Paris, ao mesmo tempo que M.^elle Elisa foi completar em Londres a sua
educação litteraria.","[""inteligente""]"
Suicida,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Suicida\"" by Camilo Castelo Branco is a poignant novel written in the late 19th century. The book delves into the theme of suicide, exploring the complex emotions surrounding loss, despair, and the human condition through the lens of a tragic figure. It reflects the societal pressures and personal struggles faced by the protagonist, who ultimately succumbs to the darkness of their circumstances.  The narrative centers around Elisa Loeve-Weimar, a woman of remarkable beauty and talent who experiences devastating losses throughout her life, including the deaths of her beloved children and the collapse of her marriage to José Joaquim Gonçalves Basto. As she grapples with her fading dreams and mental deterioration, Elisa's journey reveals the depths of her despair and the societal neglect of those in emotional pain. Ultimately, faced with the agonizing reality of her life and believing she is condemned to misery, she takes her own life, leaving behind a reflection on the tragic consequences of despair and unfulfilled potential, all while intertwining with the author's broader commentary on love, loss, and societal indifference. (This is an automatically generated summary.)""]","[""Loève-Veimars, Elisa, 1805-1875""]","[""Elisa"", ""Elisa Loeve-Weimar"", ""José Joaquim""]",https://www.gutenberg.org/ebooks/24339.txt.utf-8,Elisa,"Elisa é uma mulher inteligente e sensível, marcada por profunda melancolia e impulsividade, especialmente após a perda dos filhos. Em sua juventude, foi vaidosa, mas a dor a levou a um estudo compulsivo e a um estado de confusão e solidão, culminando em suicídio.","Elisa era mãi extremosa. Quando lhe morreu o terceiro genito, a criança
mais angelical que ainda vi--uma menina de nove annos,--a mãi, n'um impeto
de desvario, fugiu para a Foz com os outros dous filhos, e alfaiou
elegantemente uma casinha contigua ao cemiterio, que então se andava
construindo. Uma das primeiras lapides que alli se assentaram cobriu o
cadaver d'um dos dous filhos. Este menino, se bem me recordo, era afilhado
de Lamartine.","[""protetor"", ""sensível"", ""emocional"", ""impulsivo"", ""dramático""]"
